Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Payment Mode
1138,CA-2019-152170,11-12-2019,15-11-2019,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,Central,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,2,10.5504,Online
1139,CA-2019-152170,11-12-2019,15-11-2019,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,Central,OFF-PA-10001763,Office Supplies,Paper,Xerox 1896,19.98,2,8.991,Cards
1140,CA-2019-152170,11-12-2019,15-11-2019,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,Central,OFF-AR-10003394,Office Supplies,Art,Newell 332,20.58,7,5.5566,Cards
1141,CA-2019-152170,11-12-2019,15-11-2019,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,Central,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,17.38,2,8.69,COD
6111,CA-2019-124590,11-12-2019,16-11-2019,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,East,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1474.802,7,-21.0686,Cards
6112,CA-2019-124590,11-12-2019,16-11-2019,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",110.096,2,33.0288,Cards
6113,CA-2019-124590,11-12-2019,16-11-2019,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,16.752,6,5.4444,Online
6114,CA-2019-124590,11-12-2019,16-11-2019,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1537.074,9,0,Cards
6115,CA-2019-124590,11-12-2019,16-11-2019,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,449.372,2,-12.8392,Online
7190,CA-2019-164399,11-12-2019,15-11-2019,First Class,DW-13480,Dianna Wilson,Home Office,United States,San Diego,California,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,203.976,3,25.497,Online
7191,CA-2019-164399,11-12-2019,15-11-2019,First Class,DW-13480,Dianna Wilson,Home Office,United States,San Diego,California,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,674.352,3,-8.4294,Online
7331,CA-2019-149349,11-12-2019,13-11-2019,First Class,SP-20650,Stephanie Phelps,Corporate,United States,Chicago,Illinois,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",22.752,6,-8.532,COD
1001,CA-2019-155488,13-11-2019,17-11-2019,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Vancouver,Washington,West,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,44.02,2,11.4452,COD
1478,CA-2019-121958,13-11-2019,17-11-2019,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Thomasville,North Carolina,South,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,52.136,7,5.8653,Cards
1802,CA-2019-149461,13-11-2019,19-11-2019,Standard Class,AS-10135,Adrian Shami,Home Office,United States,Auburn,Washington,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",4.18,1,1.5048,Online
1884,CA-2019-118570,13-11-2019,17-11-2019,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,217.056,7,78.6828,COD
3260,US-2019-162103,13-11-2019,17-11-2019,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Highland Park,Illinois,Central,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,3.136,2,-4.704,Online
4627,CA-2019-101336,13-11-2019,18-11-2019,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,New York City,New York,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",77.55,5,20.163,Online
4628,CA-2019-101336,13-11-2019,18-11-2019,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,New York City,New York,East,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,24.88,2,6.9664,Online
4629,CA-2019-101336,13-11-2019,18-11-2019,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,New York City,New York,East,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",140.75,5,39.41,Online
4630,CA-2019-101336,13-11-2019,18-11-2019,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,New York City,New York,East,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,36.63,3,9.8901,Online
5138,CA-2019-128972,13-11-2019,17-11-2019,Standard Class,TS-21430,Tom Stivers,Corporate,United States,Oklahoma City,Oklahoma,Central,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30.36,4,13.0548,Online
6117,US-2019-113677,13-11-2019,19-11-2019,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,East,TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,2279.96,4,592.7896,COD
6118,US-2019-113677,13-11-2019,19-11-2019,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,14.94,3,6.8724,Online
7196,CA-2019-147683,13-11-2019,17-11-2019,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,West,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,19.54,2,7.2298,Online
2264,CA-2019-131065,14-11-2019,16-11-2019,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,South,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,499.98,2,114.9954,Online
2265,CA-2019-131065,14-11-2019,16-11-2019,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,South,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,1,2.376,Online
2266,CA-2019-131065,14-11-2019,16-11-2019,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,South,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,2,3.8822,Online
2504,CA-2019-149482,14-11-2019,19-11-2019,Standard Class,RR-19315,Ralph Ritter,Consumer,United States,San Francisco,California,West,OFF-LA-10000248,Office Supplies,Labels,Avery 52,7.38,2,3.4686,Online
4530,CA-2019-134691,14-11-2019,18-11-2019,Standard Class,KC-16540,Kelly Collister,Consumer,United States,Houston,Texas,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,2.296,2,-3.9032,Online
4531,CA-2019-118759,14-11-2019,17-11-2019,First Class,MB-17305,Maria Bertelson,Consumer,United States,New York City,New York,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,408.006,2,72.5344,Online
4532,CA-2019-118759,14-11-2019,17-11-2019,First Class,MB-17305,Maria Bertelson,Consumer,United States,New York City,New York,East,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",40.44,3,10.5144,COD
4812,CA-2019-121370,14-11-2019,19-11-2019,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,380.058,3,-21.7176,Online
4813,CA-2019-121370,14-11-2019,19-11-2019,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,4,179.9964,COD
4814,CA-2019-121370,14-11-2019,19-11-2019,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",48.576,3,9.7152,Online
6030,US-2019-112970,14-11-2019,15-11-2019,First Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84,3,2.8536,Online
7128,US-2019-117541,14-11-2019,20-11-2019,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Newark,Delaware,East,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,16.45,5,7.567,Online
7129,US-2019-117541,14-11-2019,20-11-2019,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Newark,Delaware,East,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,19.92,4,6.5736,COD
7180,US-2019-144351,14-11-2019,18-11-2019,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Baltimore,Maryland,East,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",89.97,3,25.1916,COD
9178,CA-2019-166618,14-11-2019,18-11-2019,Standard Class,DP-13000,Darren Powers,Consumer,United States,New York City,New York,East,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",13.98,2,3.9144,COD
9179,CA-2019-166618,14-11-2019,18-11-2019,Standard Class,DP-13000,Darren Powers,Consumer,United States,New York City,New York,East,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,23.65,1,6.149,Online
1911,CA-2019-105963,15-11-2019,22-11-2019,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Los Angeles,California,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,3,40.7499,Online
2240,CA-2019-146633,15-11-2019,17-11-2019,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1016.792,1,381.297,COD
2241,CA-2019-146633,15-11-2019,17-11-2019,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,38.136,7,13.3476,COD
4397,CA-2019-148740,15-11-2019,19-11-2019,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,San Diego,California,West,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,361.376,2,27.1032,Online
8411,CA-2019-130820,15-11-2019,15-11-2019,Same Day,ON-18715,Odella Nelson,Corporate,United States,Burlington,North Carolina,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,630.024,4,-199.5076,Online
163,CA-2019-154508,16-11-2019,20-11-2019,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,13.348,Online
6791,CA-2019-124527,16-11-2019,17-11-2019,First Class,IM-15055,Ionia McGrath,Consumer,United States,Roseville,California,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,8.32,5,2.808,Online
5115,CA-2019-150658,17-11-2019,22-11-2019,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Carlsbad,New Mexico,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,10.776,3,3.3675,Online
8566,CA-2019-134110,17-11-2019,18-11-2019,First Class,BG-11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,Central,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,67.176,3,6.7176,Online
8567,CA-2019-134110,17-11-2019,18-11-2019,First Class,BG-11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,Central,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232,4,5.5216,Online
8666,CA-2019-118500,17-11-2019,18-11-2019,First Class,HJ-14875,Heather Jas,Home Office,United States,San Francisco,California,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,49.5,5,13.365,Online
2511,CA-2019-136812,18-11-2019,23-11-2019,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Oklahoma City,Oklahoma,Central,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,55.896,Online
3948,CA-2019-119963,18-11-2019,22-11-2019,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,Central,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,6.368,2,1.0348,COD
3949,CA-2019-119963,18-11-2019,22-11-2019,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,Central,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",48.848,2,15.8756,Online
3950,CA-2019-119963,18-11-2019,22-11-2019,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,19.648,2,6.6312,Online
3951,CA-2019-119963,18-11-2019,22-11-2019,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,Central,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",255.108,6,-18.222,COD
4375,CA-2019-158575,18-11-2019,24-11-2019,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Kent,Ohio,East,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,103.968,6,16.8948,Online
4960,CA-2019-166226,18-11-2019,22-11-2019,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,West,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,61.192,1,6.1192,Online
4961,CA-2019-166226,18-11-2019,22-11-2019,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84,1,18.3168,COD
5163,CA-2019-115378,18-11-2019,23-11-2019,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Taylor,Michigan,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,33.2156,Online
5517,US-2019-138408,18-11-2019,21-11-2019,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Huntsville,Alabama,South,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1319.96,4,527.984,COD
8158,CA-2019-103464,18-11-2019,22-11-2019,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Diego,California,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,595,5,95.2,Online
9587,CA-2019-108630,18-11-2019,18-11-2019,Same Day,BE-11410,Bobby Elias,Consumer,United States,Concord,California,West,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,61.12,5,22.156,Online
681,CA-2019-164511,19-11-2019,24-11-2019,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,East,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,14.352,3,4.6644,Online
682,CA-2019-164511,19-11-2019,24-11-2019,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,East,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,2.5984,Online
683,CA-2019-164511,19-11-2019,24-11-2019,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,68.6,4,18.522,Online
1106,US-2019-110156,19-11-2019,24-11-2019,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",100.704,6,-16.3644,COD
1107,US-2019-110156,19-11-2019,24-11-2019,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328,2,-0.7566,Online
1108,US-2019-110156,19-11-2019,24-11-2019,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",10.78,5,-17.248,COD
1109,US-2019-110156,19-11-2019,24-11-2019,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,OFF-FA-10003495,Office Supplies,Fasteners,Staples,58.368,12,21.888,Online
1110,US-2019-110156,19-11-2019,24-11-2019,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,OFF-EN-10003798,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",40.968,3,13.8267,Online
1111,US-2019-110156,19-11-2019,24-11-2019,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96,5,25.186,Online
1112,US-2019-110156,19-11-2019,24-11-2019,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,10.368,2,3.6288,Cards
1113,US-2019-110156,19-11-2019,24-11-2019,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.192,2,-2.0264,Cards
1475,CA-2019-113138,19-11-2019,25-11-2019,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,East,OFF-AR-10003770,Office Supplies,Art,Newell 340,17.28,6,5.0112,Online
1476,CA-2019-113138,19-11-2019,25-11-2019,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,17.712,3,6.4206,COD
5236,CA-2019-111143,19-11-2019,22-11-2019,First Class,TT-21265,Tim Taslimi,Corporate,United States,Indianapolis,Indiana,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,54.96,3,15.9384,Cards
6029,CA-2019-157364,19-11-2019,21-11-2019,First Class,LT-17110,Liz Thompson,Consumer,United States,Jacksonville,North Carolina,South,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,18.48,2,6.006,Cards
8323,CA-2019-130778,19-11-2019,25-11-2019,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8.74,2,2.2724,Online
8324,CA-2019-130778,19-11-2019,25-11-2019,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5,20.585,Online
9466,CA-2019-126858,19-11-2019,23-11-2019,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Seattle,Washington,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2,1.598,Online
159,CA-2019-114104,20-11-2019,24-11-2019,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,6.8714,Cards
160,CA-2019-114104,20-11-2019,24-11-2019,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,236.2325,COD
290,CA-2019-110772,20-11-2019,24-11-2019,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,East,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.096,7,6.6836,Cards
291,CA-2019-110772,20-11-2019,24-11-2019,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,East,OFF-LA-10004689,Office Supplies,Labels,Avery 512,18.496,8,6.2424,Cards
292,CA-2019-110772,20-11-2019,24-11-2019,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,255.984,2,54.3966,Cards
293,CA-2019-110772,20-11-2019,24-11-2019,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3,-48.7032,COD
1034,CA-2019-109820,20-11-2019,22-11-2019,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,East,OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,15.696,3,5.1012,Online
1035,CA-2019-109820,20-11-2019,22-11-2019,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,2.628,2,-1.9272,Cards
1036,CA-2019-109820,20-11-2019,22-11-2019,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,East,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,14.427,3,-10.5798,COD
3239,US-2019-127971,20-11-2019,27-11-2019,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,-77.333,Online
3240,US-2019-127971,20-11-2019,27-11-2019,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,Central,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,122.92,7,46.095,Cards
3241,US-2019-127971,20-11-2019,27-11-2019,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,7.068,3,-2.8272,COD
4407,CA-2019-100041,20-11-2019,25-11-2019,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",9.08,2,4.086,Online
4408,CA-2019-100041,20-11-2019,25-11-2019,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,Central,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,314.55,3,150.984,Cards
4409,CA-2019-100041,20-11-2019,25-11-2019,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.91,1,2.3077,Cards
5366,CA-2019-107790,20-11-2019,24-11-2019,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Houston,Texas,Central,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,151.192,1,13.2293,Cards
5398,CA-2019-145492,20-11-2019,27-11-2019,Standard Class,MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",39,12,11.31,Online
5479,CA-2019-121356,20-11-2019,24-11-2019,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,Newark,Delaware,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",128.4,3,62.916,COD
6492,CA-2019-113845,20-11-2019,25-11-2019,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,289.568,2,10.8588,COD
6493,CA-2019-113845,20-11-2019,25-11-2019,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,South,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,39.72,5,4.4685,Cards
6494,CA-2019-113845,20-11-2019,25-11-2019,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,South,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,244.768,4,24.4768,Online
6835,CA-2019-142615,20-11-2019,24-11-2019,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Montebello,California,West,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,27.88,2,3.9032,Cards
3033,US-2019-114293,21-11-2019,26-11-2019,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Gresham,Oregon,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,195.136,4,-12.196,Cards
3522,CA-2019-114482,21-11-2019,25-11-2019,Second Class,DM-13345,Denise Monton,Corporate,United States,Des Moines,Iowa,Central,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,40.46,7,19.8254,Online
3523,CA-2019-114482,21-11-2019,25-11-2019,Second Class,DM-13345,Denise Monton,Corporate,United States,Des Moines,Iowa,Central,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,404.94,3,109.3338,Online
4824,CA-2019-140018,21-11-2019,26-11-2019,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,30.345,7,-24.276,COD
4825,CA-2019-140018,21-11-2019,26-11-2019,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",127.554,3,-9.111,Cards
4826,CA-2019-140018,21-11-2019,26-11-2019,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",77.952,3,15.5904,Online
5891,CA-2019-146157,21-11-2019,26-11-2019,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,38.432,1,13.4512,COD
5892,CA-2019-146157,21-11-2019,26-11-2019,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",21.568,2,1.6176,Online
5893,CA-2019-146157,21-11-2019,26-11-2019,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,Central,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,81.576,3,2.0394,Cards
